typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20130101","2013","52","2013","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","34","false","-1","N/A",,"false","34","false",,"false",,"1008","1008","0","true","false",
"C","A","20130101","2013","52","2013","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131159","false","-1","N/A",,"false","131159","false",,"false","551497",,"551497","0","true","false",
"C","A","20130101","2013","52","2013","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75","false","-1","N/A",,"false","75","false",,"false",,"2600","2600","0","true","false",
"C","A","20130101","2013","52","2013","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","154411","false","-1","N/A",,"false","154411","false",,"false","673242",,"673242","0","true","false",
"C","A","20130101","2013","52","2013","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1654","false","-1","N/A",,"false","1654","false",,"false",,"63048","63048","0","true","false",
"C","A","20130101","2013","52","2013","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4917","false","-1","N/A",,"false","4917","false",,"false","1030727",,"1030727","0","true","false",
"C","A","20130101","2013","52","2013","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81","false","-1","N/A",,"false","81","false",,"false",,"41767","41767","0","true","false",
"C","A","20130101","2013","52","2013","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H2","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327","true","-1","N/A",,"false","327","true",,"false","3482",,"3482","6","true","false",
"C","A","20130101","2013","52","2013","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","568393.243","true","-1","N/A","0","false","568393.243","true","0","false","46357962.819","0","46357962.819","6","false","true",
"C","A","20130101","2013","52","2013","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H4","HS","true","420310","Apparel; articles of apparel, of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","97151.91","true","-1","N/A","0","false","97151.91","true","0","false","0","10564416.535","10564416.535","6","false","true",
